Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,014988,2021,01,01,,,
IDCJAC0011,014988,2021,01,02,,,
IDCJAC0011,014988,2021,01,03,,,
IDCJAC0011,014988,2021,01,04,,,
IDCJAC0011,014988,2021,01,05,,,
IDCJAC0011,014988,2021,01,06,,,
IDCJAC0011,014988,2021,01,07,,,
IDCJAC0011,014988,2021,01,08,,,
IDCJAC0011,014988,2021,01,09,,,
IDCJAC0011,014988,2021,01,10,,,
IDCJAC0011,014988,2021,01,11,,,
IDCJAC0011,014988,2021,01,12,,,
IDCJAC0011,014988,2021,01,13,,,
IDCJAC0011,014988,2021,01,14,,,
IDCJAC0011,014988,2021,01,15,,,
IDCJAC0011,014988,2021,01,16,,,
IDCJAC0011,014988,2021,01,17,,,
IDCJAC0011,014988,2021,01,18,,,
IDCJAC0011,014988,2021,01,19,,,
IDCJAC0011,014988,2021,01,20,,,
IDCJAC0011,014988,2021,01,21,,,
IDCJAC0011,014988,2021,01,22,,,
IDCJAC0011,014988,2021,01,23,,,
IDCJAC0011,014988,2021,01,24,,,
IDCJAC0011,014988,2021,01,25,,,
IDCJAC0011,014988,2021,01,26,,,
IDCJAC0011,014988,2021,01,27,,,
IDCJAC0011,014988,2021,01,28,,,
IDCJAC0011,014988,2021,01,29,,,
IDCJAC0011,014988,2021,01,30,,,
IDCJAC0011,014988,2021,01,31,,,
IDCJAC0011,014988,2021,02,01,,,
